id,Species,Order,Family,Genus,Total_suitable_pixels_threshold_1,Total_suitable_pixels_threshold_2,Total_suitable_pixels_threshold_3,Total_range_pixels,Model_prevalence_threshold_1,Model_prevalence_threshold_2,Model_prevalence_threshold_3,Minimum_elevation,Maximum_elevation,Model_prevalence_habitat,Model_prevalence_elevation,Percentage_clip_elevation_only,Percentage_clip_habitat_only,Percentage_clip_habitat_and_elevation,Number_of_habitats,Logistic_upper_outlier,Logistic_lower_outlier,Logistic_lower_outlier_issue,Estimated_model_prevalence_logistic,Red_List_Category,NULL_Issue,Point_Prevalence_T1,Point_Prevalence_T2,Point_Prevalence_T3,Number_of_Validation_Points,Realms
3603,Oryctolagus_cuniculus,LAGOMORPHA,LEPORIDAE,Oryctolagus,405976,1294614,64277108,68369046,0.965022943,0.959084934,0.94014926,0,1500,0.975069351,0.965007877,3.492009127,2.485861716,0.007203163,5,No,No,NA,0.864685111,EN,NA,1,1,1,61,Palearctic
3604,Oryx_beisa,CETARTIODACTYLA,BOVIDAE,Oryx,101704,1272293,78431995,80965939,0.985673642,0.984417509,0.96870358,0,1700,0.97527992,0.989970388,0.657633928,2.126680776,0.345327256,4,No,No,NA,0.882236949,EN,NA,NA,NA,NA,NA,Afrotropic
3605,Oryx_gazella,CETARTIODACTYLA,BOVIDAE,Oryx,209383,185195,159069150,159754191,0.998181813,0.996871156,0.995711906,0,9000,0.995717126,0.998756617,0.00052202,0.304471075,0.123816313,4,No,No,NA,NA,LC,NA,1,1,1,43,Afrotropic
3606,Oryx_leucoryx,CETARTIODACTYLA,BOVIDAE,Oryx,0,1565,1842920,1846286,0.999024528,0.999024528,0.998176881,0,9000,0.998190722,1,0,0.180927828,0,1,No,No,NA,NA,VU,NA,NA,NA,NA,NA,Palearctic
3607,Oryzomys_couesi,RODENTIA,CRICETIDAE,Oryzomys,3754836,32103124,34492560,127136150,0.553347887,0.523813911,0.27130411,0,2000,0.289320098,0.922912959,1.801598785,65.16088496,5.907105278,1,No,No,NA,0.532288027,LC,NA,NA,NA,NA,NA,Multi
3608,Oryzomys_dimidiatus,RODENTIA,CRICETIDAE,Oryzomys,577,0,87154,87919,0.997861668,0.991298809,0.991298809,0,9000,0.991249219,1,0,0.875078132,0,3,No,No,NA,NA,DD,NA,NA,NA,NA,NA,Neotropic
3609,Oryzomys_gorgasi,NA,NA,Oryzomys,1311488,180698,11845437,13360655,0.998276132,0.900115675,0.886591039,0,9000,0.886548091,0.998268322,0.004294839,11.16772829,0.177462635,3,No,No,NA,NA,NA,NA,NA,NA,NA,NA,Neotropic
3610,Oryzomys_palustris,RODENTIA,CRICETIDAE,Oryzomys,497931,58440151,41529558,148412199,0.676950013,0.673594958,0.279825771,0,9000,0.279872897,0.999884332,0.004712605,72.00585608,0.006854225,3,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Multi
3611,Oryzorictes_hova,AFROSORICIDA,TENRECIDAE,Oryzorictes,2269208,29107,6393152,10736747,0.809506548,0.598156872,0.595445902,140,1990,0.69910544,0.879370185,10.36595377,28.39242832,1.697027728,5,No,No,NA,0.872238114,LC,NA,NA,NA,NA,NA,Afrotropic
3612,Oryzorictes_tetradactylus,AFROSORICIDA,TENRECIDAE,Oryzorictes,0,0,7800,1261351,0.006183846,0.006183846,0.006183846,2050,2450,0.99500202,0.006191527,98.88181746,0.000768132,0.499029835,4,No,No,NA,0.40230734,DD,NA,NA,NA,NA,NA,Afrotropic
3613,Osgoodomys_banderanus,RODENTIA,CRICETIDAE,Osgoodomys,0,355607,6725020,15589978,0.454178126,0.454178126,0.431368152,0,1400,0.674647441,0.66922779,24.3279289,23.78596383,8.749292068,1,No,No,NA,0.506304921,LC,NA,NA,NA,NA,NA,Multi
3614,Otocolobus_manul,CARNIVORA,FELIDAE,Otocolobus,365702,0,222860689,256730568,0.869496736,0.868072278,0.868072278,450,5050,0.913547961,0.942396229,4.547568255,7.432395138,1.212808806,4,No,No,NA,0.894699853,LC,NA,NA,NA,NA,NA,Multi
3615,Otocyon_megalotis,CARNIVORA,MACROSCELIDIDAE,Otocyon,2034742,14708425,409561100,431179453,0.988693371,0.983974357,0.949862284,0,9000,0.949850569,0.999995872,0.001171523,5.013358768,0.001584364,3,No,No,NA,NA,LC,NA,1,1,1,15,Afrotropic
3616,Otolemur_crassicaudatus,PRIMATES,GALAGIDAE,Otolemur,0,102088585,301138896,411043742,0.980984357,0.980984357,0.732620072,0,1800,0.742043559,0.980986179,0.942348651,24.8366107,0.959033416,5,No,No,NA,0.7334798,LC,NA,NA,NA,NA,NA,Afrotropic
3617,Otolemur_garnettii,PRIMATES,GALAGIDAE,Otolemur,9525112,4431158,23290226,47233203,0.788565959,0.586904598,0.493090126,0,2500,0.498089303,0.990433981,0.49991775,49.7343855,0.456684187,2,No,No,NA,0.530291133,LC,NA,NA,NA,NA,NA,Afrotropic
3618,Otomops_harrisoni,CHIROPTERA,MOLOSSIDAE,Otomops,11578734,167682,61998976,83623589,0.88187308,0.743410547,0.741405347,0,2900,0.756390134,0.982799221,1.498478725,24.13938746,0.221599143,3,No,No,NA,0.654668759,VU,NA,NA,NA,NA,NA,Afrotropic
3619,Otomops_johnstonei,CHIROPTERA,MOLOSSIDAE,Otomops,0,0,9757,10098,0.966230937,0.966230937,0.966230937,0,9000,0.968725567,1,0,3.127443315,0,1,No,No,NA,NA,DD,NA,NA,NA,NA,NA,Australasia
3620,Otomops_madagascariensis,CHIROPTERA,MOLOSSIDAE,Otomops,255,12218,155004,307900,0.543933095,0.543104904,0.503423189,0,800,0.516885697,0.83580379,1.346250747,33.23806004,15.07337028,2,No,No,NA,0.484439193,LC,NA,NA,NA,NA,NA,Afrotropic
3621,Otomops_martiensseni,CHIROPTERA,MOLOSSIDAE,Otomops,32256179,16110629,385463707,434056817,0.999478635,0.925165371,0.888048965,0,2900,0.888315371,0.99969822,0.026640632,11.16492552,0.003537371,5,No,No,NA,0.788286092,NT,NA,NA,NA,NA,NA,Afrotropic
3622,Otomops_papuensis,CHIROPTERA,MOLOSSIDAE,Otomops,0,0,11943,18617,0.641510447,0.641510447,0.641510447,0,300,1,0.638503573,36.14964271,0,0,1,No,No,NA,0.434871825,DD,NA,NA,NA,NA,NA,Australasia
3623,Otomops_secundus,CHIROPTERA,MOLOSSIDAE,Otomops,1,0,339,340,1,0.997058824,0.997058824,0,1980,1,1,0,0,0,2,No,No,NA,0.590736215,DD,NA,NA,NA,NA,NA,Australasia
3624,Otomops_wroughtoni,CHIROPTERA,MOLOSSIDAE,Otomops,0,3227,444058,1263314,0.354056869,0.354056869,0.351502477,140,860,0.868992407,0.367809669,51.74899301,1.630719245,11.47004007,1,No,No,NA,0.496795273,DD,NA,NA,NA,NA,NA,Indomalayan
3625,Otomys_anchietae,RODENTIA,MURIDAE,Otomys,1214555,2463155,2335237,6036362,0.996121008,0.794914553,0.386861656,0,2000,0.387441656,0.998860718,0.057999956,61.19990618,0.055928255,1,No,No,NA,0.578967282,LC,NA,NA,NA,NA,NA,Afrotropic
3626,Otomys_angoniensis,RODENTIA,MURIDAE,Otomys,11905111,8789667,30805525,52222380,0.986173035,0.758203514,0.58989125,0,9000,0.589873211,0.999993243,0.001803915,41.0101993,0.002479645,3,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Afrotropic
3627,Otomys_auratus,RODENTIA,MURIDAE,Otomys,3293330,7142797,38228065,48664206,0.999999712,0.932325126,0.785547904,0,9000,0.785618432,0.999999678,3.22275314990073e-05,21.43815682,0,3,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Afrotropic
3628,Otomys_barbouri,RODENTIA,MURIDAE,Otomys,166,0,12386,32866,0.38191444,0.376863628,0.376863628,3200,4300,0.419170243,0.772770625,4.230661514,39.59069966,18.49227602,2,No,No,NA,0.083583244,EN,NA,NA,NA,NA,NA,Afrotropic
3629,Otomys_burtoni,RODENTIA,MURIDAE,Otomys,446,0,10036,31715,0.33050607,0.316443323,0.316443323,2000,4000,0.336217553,0.541656366,1.977422919,22.52130425,43.85694049,1,No,No,NA,0.183842916,EN,NA,NA,NA,NA,NA,Afrotropic
3630,Otomys_cuanzensis,RODENTIA,MURIDAE,Otomys,601272,5001267,2995751,9660035,0.890088908,0.827845655,0.310118028,1000,2500,0.35573505,0.893561336,4.561702246,58.34433088,6.082164118,2,No,No,NA,0.416962761,LC,NA,NA,NA,NA,NA,Afrotropic
3631,Otomys_dartmouthi,RODENTIA,MURIDAE,Otomys,5997,0,5362,95844,0.118515504,0.055945077,0.055945077,3300,4400,0.122524145,0.338189556,6.657906729,28.2244479,59.52313763,1,No,No,NA,0.056116061,DD,NA,NA,NA,NA,NA,Afrotropic
3632,Otomys_denti,RODENTIA,MURIDAE,Otomys,2274,2890,1356657,6689279,0.203582628,0.203242681,0.202810647,1950,3000,0.920321322,0.203877952,71.75106753,0.106730531,7.861137264,3,No,No,NA,0.281882826,LC,NA,NA,NA,NA,NA,Afrotropic
3633,Otomys_irroratus,RODENTIA,MURIDAE,Otomys,1836034,2957207,13191681,17984943,0.999998832,0.897911547,0.733484727,0,9000,0.733576181,0.999998256,0.000174418,26.64238192,0,3,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Afrotropic
3634,Otomys_karoensis,RODENTIA,MURIDAE,Otomys,1750085,3853447,19144878,24748431,0.999999151,0.929284164,0.773579464,0,9000,0.77351687,0.999998732,0.006259402,22.6419268,0.006386158,3,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Afrotropic
3635,Otomys_lacustris,RODENTIA,MURIDAE,Otomys,59659,386026,355650,1520736,0.52693893,0.487708583,0.233867022,1400,2300,0.467409741,0.557475679,23.35427184,32.36086568,20.89816024,2,No,No,NA,0.309773734,VU,NA,NA,NA,NA,NA,Afrotropic
3636,Otomys_laminatus,RODENTIA,MURIDAE,Otomys,489143,2795573,4742566,8211649,0.977548115,0.917981151,0.577541247,0,2000,0.581482747,0.995892396,0.39415009,41.83511499,0.016610265,2,No,No,NA,0.658369227,NT,NA,NA,NA,NA,NA,Afrotropic
3637,Otomys_occidentalis,RODENTIA,MURIDAE,Otomys,15243,0,258051,888848,0.307469894,0.29032073,0.29032073,0,9000,0.290740969,1,0,70.92590305,0,1,No,No,NA,NA,VU,NA,NA,NA,NA,NA,Afrotropic
3638,Otomys_sloggetti,RODENTIA,MURIDAE,Otomys,23986,362193,8542707,16133755,0.553428882,0.551942186,0.529492793,1500,9000,0.928985025,0.553663839,39.94922322,2.417104535,4.684392927,3,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Afrotropic
3639,Otomys_tropicalis,RODENTIA,MURIDAE,Otomys,90209,833440,895845,11877314,0.153190696,0.145595629,0.075424881,2100,4000,0.505329801,0.153250006,42.99049192,7.782512502,41.68450744,3,No,No,NA,0.284279839,LC,NA,NA,NA,NA,NA,Afrotropic
3640,Otomys_typus,NA,NA,Otomys,129517,0,23322884,33175588,0.706917418,0.703013433,0.703013433,0,9000,0.703161981,1,0,29.68380188,0,2,No,No,NA,NA,NA,NA,NA,NA,NA,NA,Afrotropic
3641,Otomys_unisulcatus,RODENTIA,MURIDAE,Otomys,108442,20024379,14557158,36115409,0.960531251,0.957528599,0.403073325,0,9000,0.403075019,0.999991315,0.00016937,59.69179894,0.000699156,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Afrotropic
3642,Otonycteris_hemprichii,CHIROPTERA,VESPERTILIONIDAE,Otonycteris,0,43180506,67276766,128244805,0.861300167,0.861300167,0.524596423,0,2400,0.568970924,0.87125141,4.437450039,34.66549869,8.437408952,4,No,No,NA,0.679955689,LC,NA,NA,NA,NA,NA,Multi
3643,Otonyctomys_hatti,RODENTIA,CRICETIDAE,Otonyctomys,0,21127,9319785,11083795,0.842753948,0.842753948,0.840847832,0,9000,0.840800121,0.999973115,0.00477118,15.91252828,0.007459662,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Neotropic
3644,Otopteropus_cartilagonodus,CHIROPTERA,PTEROPODIDAE,Otopteropus,21136,0,3947174,8956861,0.443046956,0.440687201,0.440687201,200,2250,0.725614727,0.482037388,28.49275264,4.135018786,23.30350851,2,No,No,NA,0.692876274,LC,NA,NA,NA,NA,NA,Indomalayan
3645,Otospermophilus_beecheyi,RODENTIA,SCIURIDAE,Otospermophilus,402665,1200089,20771498,49293729,0.453896519,0.445727833,0.42138216,0,9000,0.421409053,0.998979459,0.002689264,57.75972992,0.099364815,3,No,No,NA,NA,LC,NA,0.920983319,0.906057946,0.827041264,1139,Nearctic
3646,Otospermophilus_variegatus,RODENTIA,SCIURIDAE,Otospermophilus,0,57114383,140050793,222065498,0.88786947,0.88786947,0.630673357,0,2900,0.63453528,0.983665478,0.38619239,35.29921219,1.247259761,3,No,No,NA,0.733449909,LC,NA,0.981171548,0.981171548,0.958158996,478,Multi
3647,Ototylomys_phyllotis,RODENTIA,CRICETIDAE,Ototylomys,0,362059,27406794,41938330,0.662135402,0.662135402,0.653502273,0,1900,0.663413397,0.988541444,0.991112386,33.50391704,0.15474323,1,No,No,NA,0.676701323,LC,NA,NA,NA,NA,NA,Neotropic
3648,Ourebia_ourebi,CETARTIODACTYLA,BOVIDAE,Ourebia,5495714,93769011,486489804,631435985,0.927654652,0.918951135,0.77044992,50,2000,0.805028521,0.960461626,3.457860106,19.00117059,0.495977326,2,No,No,NA,0.749560952,LC,NA,NA,NA,NA,NA,Multi
3649,Ovibos_moschatus,CETARTIODACTYLA,BOVIDAE,Ovibos,12446999,11065944,135225198,326132536,0.486728932,0.44856347,0.414632651,0,9000,0.41458358,0.591528495,0.004907118,17.68958443,40.85205758,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,NA
3650,Ovis_ammon,CETARTIODACTYLA,BOVIDAE,Ovis,28,1,11037242,56234732,0.196271425,0.196270927,0.19627091,3000,5500,0.974886056,0.198953686,77.86151466,0.268277602,2.243116782,5,No,No,NA,NA,NT,NA,NA,NA,NA,NA,NA
3651,Ovis_canadensis,CETARTIODACTYLA,BOVIDAE,Ovis,6078,15590936,27769349,58541038,0.740785686,0.740681862,0.474356963,0,9000,0.474340988,0.993142004,0.001597483,51.87850414,0.687397041,2,No,No,NA,NA,LC,NA,0.989361702,0.989361702,0.957446809,94,Multi
3652,Ovis_dalli,CETARTIODACTYLA,BOVIDAE,Ovis,67423,0,109206836,151057037,0.723397342,0.722951,0.722951,0,9000,0.72304389,0.957999645,0.009289003,23.50486447,4.190746494,3,No,No,NA,NA,LC,NA,1,1,1,11,Multi
3653,Ovis_gmelini,CETARTIODACTYLA,BOVIDAE,Ovis,16017,130153,20990747,21139877,0.99985998,0.999102313,0.99294556,0,9000,0.99291305,0.999859033,0.003250951,0.69134729,0.017347689,5,No,No,NA,NA,NT,NA,NA,NA,NA,NA,NA
3654,Ovis_nivicola,CETARTIODACTYLA,BOVIDAE,Ovis,15982,0,4006217,255101179,0.015767073,0.015704424,0.015704424,1700,9000,0.61097097,0.015995082,59.52665468,0.029065856,38.8738371,3,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Palearctic
3655,Ovis_vignei,CETARTIODACTYLA,BOVIDAE,Ovis,59681,110016,50215812,51133333,0.985375019,0.984207855,0.982056304,0,9000,0.982051624,0.98537797,0.000467988,0.332166663,1.462670959,5,No,No,NA,NA,VU,NA,NA,NA,NA,NA,Multi
3656,Oxymycterus_amazonicus,RODENTIA,CRICETIDAE,Oxymycterus,0,63,58720372,64397479,0.911843692,0.911843692,0.911842714,0,9000,0.911893372,0.999999878,1.21772110950324e-05,8.810662756,0,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Neotropic
3657,Oxymycterus_angularis,RODENTIA,CRICETIDAE,Oxymycterus,256070,2274299,33839920,37887897,0.959944781,0.953186159,0.8931591,0,9000,0.893122317,0.999990479,0.00367835,10.6831379,0.004630416,3,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Neotropic
3658,Oxymycterus_caparoae,RODENTIA,CRICETIDAE,Oxymycterus,0,1243,64048,5617058,0.011623701,0.011623701,0.01140241,1800,2700,0.615319324,0.013168861,60.39169133,0.176645071,38.29142257,1,No,No,NA,0.256732836,LC,NA,NA,NA,NA,NA,Neotropic
3659,Oxymycterus_dasytrichus,RODENTIA,CRICETIDAE,Oxymycterus,386009,6368248,13431418,24770930,0.814893708,0.799310563,0.542225019,0,800,0.687818633,0.814914677,14.55936134,27.26896573,3.949170988,3,No,No,NA,0.772552938,LC,NA,NA,NA,NA,NA,Neotropic
3660,Oxymycterus_delator,RODENTIA,CRICETIDAE,Oxymycterus,279719,1924544,3479993,7505838,0.757311309,0.720044451,0.463638171,0,9000,0.463526125,1,0,53.64738751,0,2,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Neotropic
3661,Oxymycterus_hiska,RODENTIA,CRICETIDAE,Oxymycterus,191931,1236,2414714,2946391,0.885110293,0.819969244,0.819549747,610,3500,0.848211648,0.914065391,2.866190018,9.451564311,5.727270924,3,No,No,NA,0.737627376,LC,NA,NA,NA,NA,NA,Neotropic
3662,Oxymycterus_hispidus,RODENTIA,CRICETIDAE,Oxymycterus,0,30492,22216222,38488188,0.578014065,0.578014065,0.577221822,0,9000,0.577288143,0.999996944,0.000305645,42.27118571,0,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Neotropic
3663,Oxymycterus_hucucha,RODENTIA,CRICETIDAE,Oxymycterus,0,0,0,342565,0,0,0,2600,3000,0.982010025,0,98.20100249,2.66453525910038e-15,1.798997505,2,No,No,NA,0.177131638,EN,Elevation_Issue,NA,NA,NA,NA,Neotropic
3664,Oxymycterus_inca,RODENTIA,CRICETIDAE,Oxymycterus,6975,2295,10443283,30748324,0.339938951,0.339712109,0.339637471,400,2500,0.981360046,0.339922407,64.17225747,0.02849363,1.835501804,6,No,Yes,Elevation,0.890810294,LC,NA,NA,NA,NA,NA,Neotropic
3665,Oxymycterus_josei,RODENTIA,CRICETIDAE,Oxymycterus,32043,244928,1899807,2243084,0.970439805,0.956154562,0.84696204,0,9000,0.847187246,0.999993005,0.000699516,15.28127536,0,3,No,No,NA,NA,NT,NA,NA,NA,NA,NA,Neotropic
3666,Oxymycterus_nasutus,RODENTIA,CRICETIDAE,Oxymycterus,408275,5967631,9013010,52214225,0.294726504,0.286907275,0.172615987,400,9000,0.474124776,0.491343086,30.15087883,31.87270986,20.71481259,2,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Neotropic
3667,Oxymycterus_paramensis,NA,NA,Oxymycterus,53516,5172,10139332,24941759,0.408873328,0.406727689,0.406520326,700,4000,0.496942995,0.722092371,9.0422669,31.5572045,18.748496,2,No,No,NA,NA,NA,NA,NA,NA,NA,NA,Neotropic
3668,Oxymycterus_quaestor,RODENTIA,CRICETIDAE,Oxymycterus,628755,33893630,34574891,70297108,0.982931986,0.973987735,0.491839451,0,9000,0.491806108,0.999999888,0.003334306,50.81604375,0.003345462,2,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Neotropic
3669,Oxymycterus_roberti,RODENTIA,CRICETIDAE,Oxymycterus,4591626,228110,19830497,72848512,0.338376616,0.275346832,0.27221554,700,900,0.812123317,0.338424347,53.99077772,6.620880775,12.16678755,3,No,No,NA,0.619045953,LC,NA,NA,NA,NA,NA,Neotropic
3670,Oxymycterus_rufus,RODENTIA,CRICETIDAE,Oxymycterus,5003722,194368,18023249,27369699,0.848432385,0.665612618,0.658511042,0,9000,0.658691931,0.999992263,0.000773653,34.13080691,0,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Neotropic
3671,Oxymycterus_wayku,RODENTIA,CRICETIDAE,Oxymycterus,267654,217591,804847,2986734,0.431940708,0.342326434,0.269473947,800,2400,0.658571744,0.432651711,38.90977965,16.31777638,17.82504926,2,No,No,NA,0.574558285,VU,NA,NA,NA,NA,NA,Neotropic
3672,Ozimops_loriae,CHIROPTERA,MOLOSSIDAE,Ozimops,0,0,150891,264029,0.57149404,0.57149404,0.57149404,0,100,0.838585018,0.711206897,26.70909774,13.97128561,2.170212604,1,No,No,NA,0.42636319,DD,NA,NA,NA,NA,NA,Australasia
3673,Ozimops_petersi,CHIROPTERA,MOLOSSIDAE,Ozimops,0,25262184,157452101,184139785,0.992258599,0.992258599,0.855068344,0,9000,0.855022652,0.994069046,0.004569225,13.90007021,0.59766463,5,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Australasia
3674,Ozotoceros_bezoarticus,CETARTIODACTYLA,CERVIDAE,Ozotoceros,0,3737027,23304183,40698864,0.664421739,0.664421739,0.572600331,0,1000,0.577438534,0.993222955,0.483820273,42.06226243,0.193884187,4,No,No,NA,0.885217531,NT,NA,NA,NA,NA,NA,Neotropic
3675,Pachyuromys_duprasi,RODENTIA,MURIDAE,Pachyuromys,679100,22807832,96576926,127418810,0.942277345,0.936947677,0.757948736,0,9000,0.757859109,0.992911763,0.008962694,23.49630272,0.717786356,2,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Multi
3676,Paguma_larvata,CARNIVORA,VIVERRIDAE,Paguma,0,10605246,450395677,556571731,0.828286629,0.828286629,0.809232039,20,2700,0.922701492,0.828302434,11.34694521,1.907039409,5.822811436,5,No,No,NA,0.768999536,LC,NA,0.916666667,0.916666667,0.916666667,12,Multi
3677,Palawanomys_furvus,RODENTIA,MURIDAE,Palawanomys,0,0,73294,73355,0.999168428,0.999168428,0.999168428,0,9000,0.999038667,1,0,0.096133305,0,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Indomalayan
3678,Pan_paniscus,PRIMATES,HOMINIDAE,Pan,0,3335,33368901,34349540,0.971548265,0.971548265,0.971451175,300,700,0.972155253,0.992927173,0.070407816,2.147599799,0.636874867,1,No,No,NA,NA,EN,NA,NA,NA,NA,NA,NA
3679,Pan_troglodytes,PRIMATES,HOMINIDAE,Pan,9490206,2635224,178717570,191645049,0.995814924,0.946295221,0.932544675,0,2790,0.933116786,0.99921977,0.057211029,6.667509496,0.02081194,2,No,No,NA,0.946750201,EN,NA,NA,NA,NA,NA,Afrotropic
3680,Panthera_leo,CARNIVORA,FELIDAE,Panthera,1144195,0,142355195,143627016,0.999111407,0.991144974,0.991144974,0,4200,0.991220091,0.999861705,0.007511709,0.871673118,0.0063178,5,No,No,NA,NA,VU,NA,NA,NA,NA,NA,NA
3681,Panthera_onca,CARNIVORA,FELIDAE,Panthera,0,407145,753745703,755791378,0.997832034,0.997832034,0.997293334,0,3000,0.999440337,0.997829701,0.214700278,0.053636732,0.002329612,7,No,No,NA,NA,NT,NA,NA,NA,NA,NA,NA
3682,Panthera_pardus,CARNIVORA,FELIDAE,Panthera,5135646,0,726268558,737336499,0.991954426,0.984989295,0.984989295,0,5200,0.98609194,0.996116474,0.110264556,1.112717943,0.278088046,6,No,No,NA,NA,VU,NA,NA,NA,NA,NA,NA
3683,Panthera_tigris,CARNIVORA,FELIDAE,Panthera,240223,431613,65918131,66853541,0.996057441,0.992464169,0.986008071,0,4500,0.98657949,0.999475539,0.052446135,1.342050974,0,3,No,No,NA,NA,EN,NA,NA,NA,NA,NA,NA
3684,Panthera_uncia,CARNIVORA,FELIDAE,Panthera,81703,36257,294067984,311154363,0.945466235,0.945203654,0.94508713,500,5800,0.949264522,0.955947589,0.417739186,1.086045904,3.987501883,4,No,No,NA,NA,VU,NA,NA,NA,NA,NA,NA
3685,Pantholops_hodgsonii,CETARTIODACTYLA,BOVIDAE,Pantholops,3682953,60121656,42523034,107837665,0.985997267,0.951844516,0.394324506,0,9000,0.394289625,0.986071669,0.003488118,59.17471629,1.396321213,2,No,No,NA,NA,NT,NA,NA,NA,NA,NA,Multi
3686,Papagomys_armandvillei,RODENTIA,MURIDAE,Papagomys,0,0,1032073,1130688,0.91278319,0.91278319,0.91278319,0,9000,0.91233622,1,0,8.76637797,0,1,No,No,NA,NA,NT,NA,NA,NA,NA,NA,Australasia
3687,Papio_anubis,PRIMATES,CERCOPITHECIDAE,Papio,3394467,0,467397862,653798500,0.720087808,0.714895892,0.714895892,360,2500,0.974512932,0.734329857,25.96170394,1.943396441,0.605310392,4,No,No,NA,0.694280258,LC,NA,0.920634921,0.920634921,0.920634921,63,Multi
3688,Papio_cynocephalus,PRIMATES,CERCOPITHECIDAE,Papio,761270,24694305,110762519,139634530,0.975533015,0.97008114,0.793231581,0,9000,0.793276978,0.999999719,2.80801715990542e-05,20.67230221,0,3,No,No,NA,NA,LC,NA,1,1,1,12,Afrotropic
3689,Papio_hamadryas,PRIMATES,CERCOPITHECIDAE,Papio,80814,0,50241788,51523091,0.976699981,0.97513148,0.97513148,0,9000,0.975122326,0.985564404,0.000915436,1.043292396,1.444475002,3,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Multi
3690,Papio_kindae,PRIMATES,CERCOPITHECIDAE,Papio,41903342,5731592,135099397,185702534,0.984016357,0.758368698,0.727504327,0,9000,0.727422108,1,0,27.2577892,0,2,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Afrotropic
3691,Papio_papio,PRIMATES,CERCOPITHECIDAE,Papio,323734,731408,40459681,41670897,0.996254604,0.988485777,0.970933767,0,9000,0.970889334,0.999999247,0.004443265,2.906548023,0.004518539,3,No,No,NA,NA,NT,NA,NA,NA,NA,NA,Afrotropic
3692,Papio_ursinus,PRIMATES,CERCOPITHECIDAE,Papio,2499965,0,296957038,302476325,0.990017989,0.981752995,0.981752995,0,2100,0.988462368,0.993276572,0.670937324,1.152357714,0.001405457,6,No,No,NA,0.886407994,LC,NA,1,1,1,160,Afrotropic
3693,Pappogeomys_bulleri,RODENTIA,GEOMYIDAE,Pappogeomys,61941,71342,2966611,3124286,0.992192776,0.972367126,0.949532469,0,3200,0.950704526,0.998612279,0.11720566,4.907980952,0.02156647,3,No,No,NA,0.87332127,LC,NA,NA,NA,NA,NA,Multi
3694,Paracrocidura_graueri,EULIPOTYPHLA,SORICIDAE,Paracrocidura,0,1663,53610,82552,0.669553736,0.669553736,0.649408857,0,9000,0.646952725,1,0,35.30472755,0,1,No,No,NA,NA,DD,NA,NA,NA,NA,NA,Afrotropic
3695,Paracrocidura_maxima,EULIPOTYPHLA,SORICIDAE,Paracrocidura,261115,23892,1319802,1932401,0.83047411,0.695349464,0.682985571,850,2680,0.775144879,0.882923721,9.215930851,19.99381504,2.491697025,2,No,No,NA,0.497151532,LC,NA,NA,NA,NA,NA,Afrotropic
3696,Paracrocidura_schoutedeni,EULIPOTYPHLA,SORICIDAE,Paracrocidura,0,185457,52262002,55386447,0.946936694,0.946936694,0.943588275,0,9000,0.9435417,0.999996744,0.004657563,5.640846833,0.0049832,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Afrotropic
3697,Paracynictis_selousi,CARNIVORA,HERPESTIDAE,Paracynictis,2084606,19233087,132425148,155122531,0.991105805,0.977667358,0.853680939,0,9000,0.853651798,0.999999697,0.00291412,14.63187572,0.002944452,2,No,No,NA,NA,LC,NA,NA,NA,NA,NA,NA
3698,Paradipus_ctenodactylus,RODENTIA,DIPODIDAE,Paradipus,0,6403476,32138505,41678667,0.924741211,0.924741211,0.771102036,0,9000,0.77105244,0.976715093,0.004959648,20.56130561,2.333450395,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Palearctic
3699,Paradoxurus_hermaphroditus,CARNIVORA,VIVERRIDAE,Paradoxurus,0,8487141,606370436,647503460,0.949581917,0.949581917,0.936474434,0,2500,0.979721664,0.949575402,4.324723078,1.310096854,0.717736701,6,No,No,NA,0.821571041,LC,NA,NA,NA,NA,NA,Multi
